order_id,email_count,call_count,first_response_time_hours,followup_count
ORD001745,1,0,1.98,0
ORD001746,3,1,2.84,3
ORD001747,0,0,2.95,0
ORD001748,1,0,7.86,0
ORD001749,3,0,5.05,2
ORD001750,0,1,5.51,0
ORD001751,2,2,1.01,3
ORD001752,0,1,4.67,0
ORD001753,2,0,2.13,1
ORD001754,1,0,3.84,0
ORD001755,0,0,3.44,0
ORD001756,1,0,4.88,0
ORD001757,1,2,1.92,2
ORD001758,1,1,1.74,1
ORD001759,0,0,7.32,0
ORD001760,3,0,6.97,2
ORD001761,0,1,1.89,0
ORD001762,0,1,1.69,0
ORD001763,0,0,3.49,0
ORD001764,1,0,2.66,0
ORD001765,0,0,1.47,0
ORD001766,0,1,9.02,0
ORD001767,0,0,2.14,0
ORD001768,2,1,2.44,2
ORD001769,3,0,2.8,2
ORD001770,1,0,2.27,0
ORD001771,1,0,1.73,0
ORD001772,0,0,3.09,0
ORD001773,1,1,3.29,1
ORD001774,0,0,2.61,0
ORD001775,0,0,4.04,0
ORD001776,1,1,5.41,1
ORD001777,2,0,2.49,1
ORD001778,1,0,9.4,0
ORD001779,1,1,3.73,1
ORD001780,0,0,2.68,0
ORD001781,0,1,2.31,0
ORD001782,1,1,2.54,1
ORD001783,0,0,2.37,0
ORD001784,1,0,2.61,0
ORD001785,2,0,2.55,1
ORD001786,1,1,3.94,1
ORD001787,2,2,9.98,3
ORD001788,1,2,3.96,2
ORD001789,3,3,4.43,5
ORD001790,1,2,6.2,2
ORD001791,0,0,3.4,0
ORD001792,0,0,3.46,0
ORD001793,1,0,2.54,0
ORD001794,5,0,2.75,4
ORD001795,1,0,2.66,0
ORD001796,0,0,2.06,0
ORD001797,1,0,3.57,0
ORD001798,3,1,1.98,3
ORD001799,0,0,3.42,0
ORD001800,0,1,2.94,0
ORD001801,3,3,9.93,5
ORD001802,2,0,1.01,1
ORD001803,0,1,4.54,0
ORD001804,1,0,4.05,0
ORD001805,0,0,4.23,0
ORD001806,1,0,1.81,0
ORD001807,1,0,3.56,0
ORD001808,1,0,9.99,0
ORD001809,3,0,2.61,2
ORD001810,2,0,1.47,1
ORD001811,2,0,2.62,1
ORD001812,2,1,0.8,2
ORD001813,1,1,5.57,1
ORD001814,2,0,2.08,1
ORD001815,2,0,2.39,1
ORD001816,2,0,6.05,1
ORD001817,1,1,3.76,1
ORD001818,0,0,2.54,0
ORD001819,0,2,3.29,1
ORD001820,2,1,4.4,2
ORD001821,1,0,2.81,0
ORD001822,2,0,6.8,1
ORD001823,2,1,5.96,2
ORD001824,2,2,2.97,3
ORD001825,0,0,2.03,0
ORD001826,1,1,1.47,1
ORD001827,1,0,2.51,0
ORD001828,2,1,1.36,2
ORD001829,1,0,8.02,0
ORD001830,3,0,3.24,2
ORD001831,2,0,7.55,1
ORD001832,3,1,13.86,3
ORD001833,1,1,1.08,1
ORD001834,0,1,1.23,0
ORD001835,2,0,4.63,1
ORD001836,0,1,10.67,0
ORD001837,3,0,2.45,2
ORD001838,0,1,2.0,0
ORD001839,0,2,1.6,1
ORD001840,3,0,1.38,2
ORD001841,0,1,1.89,0
ORD001842,2,1,8.09,2
ORD001843,1,0,2.97,0
ORD001844,2,2,4.98,3
ORD001845,1,0,3.05,0
ORD001846,1,0,5.18,0
ORD001847,3,1,3.02,3
ORD001848,0,0,2.15,0
ORD001849,1,0,1.84,0
ORD001850,2,3,1.51,4
ORD001851,2,2,2.69,3
ORD001852,2,1,3.7,2
ORD001853,0,0,2.06,0
ORD001854,1,0,1.39,0
ORD001855,2,1,4.81,2
ORD001856,1,2,3.64,2
ORD001857,4,0,4.64,3
ORD001858,0,0,3.22,0
ORD001859,0,0,2.4,0
ORD001860,3,0,4.14,2
ORD001861,0,3,2.78,2
ORD001862,1,0,1.54,0
ORD001863,0,1,3.87,0
ORD001864,0,1,2.91,0
ORD001865,0,2,1.43,1
ORD001866,1,1,0.43,1
ORD001867,2,0,0.79,1
ORD001868,1,1,5.53,1
ORD001869,0,0,3.86,0
ORD001870,2,0,8.66,1
ORD001871,0,0,2.15,0
ORD001872,2,2,8.04,3
ORD001873,1,0,4.14,0
ORD001874,1,2,1.55,2
ORD001875,0,0,3.47,0
ORD001876,0,1,1.84,0
ORD001877,1,0,1.52,0
ORD001878,2,0,7.64,1
ORD001879,0,1,2.65,0
ORD001880,0,1,3.61,0
ORD001881,1,1,8.55,1
ORD001882,1,0,2.38,0
ORD001883,1,0,2.99,0
ORD001884,0,0,1.4,0
ORD001885,0,0,3.35,0
ORD001886,0,1,5.74,0
ORD001887,0,2,7.92,1
ORD001888,2,0,2.88,1
ORD001889,2,0,2.13,1
ORD001890,1,0,1.39,0
ORD001891,0,0,9.18,0
ORD001892,1,0,5.87,0
ORD001893,1,1,2.24,1
ORD001894,3,0,2.7,2
ORD001895,2,3,2.72,4
ORD001896,1,0,1.52,0
ORD001897,0,0,2.38,0
ORD001898,0,0,6.55,0
ORD001899,0,3,3.8,2
ORD001900,0,0,1.9,0
ORD001901,0,0,4.02,0
ORD001902,1,0,4.07,0
ORD001903,2,1,2.57,2
ORD001904,2,0,1.3,1
ORD001905,0,2,6.44,1
ORD001906,4,1,4.98,4
ORD001907,1,0,3.71,0
ORD001908,2,0,3.31,1
ORD001909,0,0,3.16,0
ORD001910,2,1,5.44,2
ORD001911,3,0,2.39,2
ORD001912,0,0,6.84,0
ORD001913,1,1,2.93,1
ORD001914,2,0,3.26,1
ORD001915,1,0,3.94,0
ORD001916,1,1,1.9,1
ORD001917,0,2,2.54,1
ORD001918,1,1,2.67,1
ORD001919,1,0,6.65,0
ORD001920,1,0,1.85,0
ORD001921,2,1,2.02,2
ORD001922,0,0,1.53,0
ORD001923,0,0,2.35,0
ORD001924,3,0,3.76,2
ORD001925,1,0,1.67,0
ORD001926,1,0,5.99,0
ORD001927,0,1,8.66,0
ORD001928,1,0,9.81,0
ORD001929,3,1,9.1,3
ORD001930,0,0,6.23,0
ORD001931,1,0,2.48,0
ORD001932,0,0,3.21,0
ORD001933,3,0,4.11,2
ORD001934,2,1,1.09,2
ORD001935,1,1,2.54,1
ORD001936,0,1,1.96,0
ORD001937,2,0,2.12,1
ORD001938,0,0,1.09,0
ORD001939,1,1,5.39,1
ORD001940,0,0,2.7,0
ORD001941,1,0,6.56,0
ORD001942,1,2,2.04,2
ORD001943,1,0,1.54,0
ORD001944,0,1,2.02,0
ORD001945,2,0,1.19,1
ORD001946,1,0,2.43,0
ORD001947,0,0,1.27,0
ORD001948,1,0,10.59,0
ORD001949,1,3,1.72,3
ORD001950,1,0,3.71,0
ORD001951,1,1,1.24,1
ORD001952,1,1,3.92,1
ORD001953,1,1,7.13,1
ORD001954,2,1,2.08,2
ORD001955,2,1,5.05,2
ORD001956,1,1,1.96,1
ORD001957,2,0,2.67,1
ORD001958,0,2,3.46,1
ORD001959,0,0,2.12,0
ORD001960,1,3,6.23,3
ORD001961,0,0,0.93,0
ORD001962,0,1,5.14,0
ORD001963,0,1,3.58,0
ORD001964,3,0,1.98,2
ORD001965,0,2,5.32,1
ORD001966,0,2,3.21,1
ORD001967,0,0,4.3,0
ORD001968,0,0,0.71,0
ORD001969,1,0,3.63,0
ORD001970,0,1,2.4,0
ORD001971,2,1,2.67,2
ORD001972,1,0,4.32,0
ORD001973,0,1,1.21,0
ORD001974,1,0,4.73,0
ORD001975,0,0,1.81,0
ORD001976,0,1,2.54,0
ORD001977,0,0,2.58,0
ORD001978,0,0,4.92,0
ORD001979,1,1,7.34,1
ORD001980,2,0,3.98,1
ORD001981,2,0,2.5,1
ORD001982,0,0,3.24,0
ORD001983,2,1,8.45,2
ORD001984,3,1,10.42,3
ORD001985,3,0,1.65,2
ORD001986,0,0,1.44,0
ORD001987,0,1,2.64,0
ORD001988,1,0,8.19,0
ORD001989,0,0,1.67,0
ORD001990,2,0,3.27,1
ORD001991,1,0,2.5,0
ORD001992,1,0,2.04,0
ORD001993,1,0,2.7,0
ORD001994,1,0,5.82,0
ORD001995,1,1,1.44,1
ORD001996,1,2,3.65,2
ORD001997,0,3,4.96,2
ORD001998,1,1,6.24,1
ORD001999,3,1,4.34,3
ORD002000,1,2,2.34,2
ORD002001,1,0,2.69,0
ORD002002,0,0,3.08,0
ORD002003,1,1,4.87,1
ORD002004,0,0,5.28,0
ORD002005,0,2,5.46,1
ORD002006,1,0,2.24,0
ORD002007,2,0,2.22,1
ORD002008,2,0,3.08,1
ORD002009,1,0,2.25,0
ORD002010,1,0,2.05,0
ORD002011,0,1,1.61,0
ORD002012,0,0,2.33,0
ORD002013,1,2,5.73,2
ORD002014,1,0,7.42,0
ORD002015,1,0,3.17,0
ORD002016,2,1,4.85,2
ORD002017,0,1,1.85,0
ORD002018,3,1,3.04,3
ORD002019,0,0,0.6,0
ORD002020,1,0,2.5,0
ORD002021,2,0,2.06,1
ORD002022,1,0,6.0,0
ORD002023,2,0,1.99,1
ORD002024,1,1,2.31,1
ORD002025,1,2,9.58,2
ORD002026,0,3,4.18,2
ORD002027,0,0,1.8,0
ORD002028,0,1,6.55,0
ORD002029,0,1,15.67,0
ORD002030,2,1,2.51,2
ORD002031,3,0,2.72,2
ORD002032,1,0,1.47,0
ORD002033,4,2,1.45,5
ORD002034,1,0,2.56,0
ORD002035,2,1,0.64,2
ORD002036,2,0,6.44,1
ORD002037,0,0,1.35,0
ORD002038,1,0,7.4,0
ORD002039,2,0,2.2,1
ORD002040,0,1,1.34,0
ORD002041,0,0,2.83,0
ORD002042,2,3,3.82,4
ORD002043,2,2,4.77,3
ORD002044,1,0,3.07,0
ORD002045,3,0,4.74,2
ORD002046,3,1,2.47,3
ORD002047,0,1,5.26,0
ORD002048,1,0,2.63,0
ORD002049,2,0,4.24,1
ORD002050,1,0,2.41,0
ORD002051,0,2,6.56,1
ORD002052,0,2,1.03,1
ORD002053,1,0,2.43,0
ORD002054,1,1,5.88,1
ORD002055,0,1,1.68,0
ORD002056,4,0,4.55,3
ORD002057,1,2,4.62,2
ORD002058,1,1,3.28,1
ORD002059,2,0,1.25,1
ORD002060,1,0,1.85,0
ORD002061,3,0,3.88,2
ORD002062,2,0,3.44,1
ORD002063,0,0,5.23,0
ORD002064,0,1,2.35,0
ORD002065,4,3,1.71,6
ORD002066,1,1,5.41,1
ORD002067,0,1,1.26,0
ORD002068,0,1,3.25,0
ORD002069,1,0,2.74,0
ORD002070,1,0,1.34,0
ORD002071,2,1,2.05,2
ORD002072,1,1,4.2,1
ORD002073,1,1,2.08,1
ORD002074,1,1,3.39,1
ORD002075,1,1,1.51,1
ORD002076,0,0,2.84,0
ORD002077,1,1,2.78,1
ORD002078,0,0,6.17,0
ORD002079,1,0,2.92,0
ORD002080,1,0,1.79,0
ORD002081,0,0,3.4,0
ORD002082,3,1,1.16,3
ORD002083,1,2,1.86,2
ORD002084,2,2,1.87,3
ORD002085,1,0,4.19,0
ORD002086,1,1,5.66,1
ORD002087,1,0,2.68,0
ORD002088,1,0,2.23,0
ORD002089,0,2,3.53,1
ORD002090,1,0,3.53,0
ORD002091,2,0,1.05,1
ORD002092,0,0,5.17,0
ORD002093,1,1,4.42,1
ORD002094,1,0,3.6,0
ORD002095,0,0,1.58,0
ORD002096,2,1,1.74,2
ORD002097,1,0,10.37,0
ORD002098,2,2,1.64,3
ORD002099,0,0,3.37,0
ORD002100,2,1,1.24,2
ORD002101,3,0,3.94,2
ORD002102,0,2,1.86,1
ORD002103,1,1,1.49,1
ORD002104,1,0,1.8,0
ORD002105,0,0,3.34,0
ORD002106,0,0,4.45,0
ORD002107,1,0,0.99,0
ORD002108,1,0,4.0,0
ORD002109,1,3,3.84,3
ORD002110,2,0,4.67,1
ORD002111,0,0,5.15,0
ORD002112,0,0,3.41,0
ORD002113,2,0,1.28,1
ORD002114,0,0,3.39,0
ORD002115,1,1,9.37,1
ORD002116,0,0,5.24,0
ORD002117,1,0,1.86,0
ORD002118,0,3,2.61,2
ORD002119,4,0,1.93,3
ORD002120,0,1,2.71,0
ORD002121,1,0,3.76,0
ORD002122,1,1,2.75,1
ORD002123,0,0,6.44,0
ORD002124,2,1,2.15,2
ORD002125,1,0,3.94,0
ORD002126,0,1,2.68,0
ORD002127,1,0,12.31,0
ORD002128,2,1,2.93,2
ORD002129,0,0,2.92,0
ORD002130,0,0,6.67,0
ORD002131,0,1,2.91,0
ORD002132,0,0,6.22,0
ORD002133,1,2,4.13,2
ORD002134,1,0,5.24,0
ORD002135,0,1,1.68,0
ORD002136,2,1,2.19,2
ORD002137,1,0,4.22,0
ORD002138,0,0,3.42,0
ORD002139,2,0,2.48,1
ORD002140,0,0,4.38,0
ORD002141,1,2,2.05,2
ORD002142,1,0,2.95,0
ORD002143,0,1,0.82,0
ORD002144,0,0,3.76,0
ORD002145,0,0,4.18,0
ORD002146,1,2,6.92,2
ORD002147,1,0,3.64,0
ORD002148,1,0,8.21,0
ORD002149,1,0,4.67,0
ORD002150,0,0,2.22,0
ORD002151,0,3,9.79,2
ORD002152,1,1,1.48,1
ORD002153,1,1,1.26,1
ORD002154,0,1,3.08,0
ORD002155,1,1,1.86,1
ORD002156,1,0,1.44,0
ORD002157,1,0,4.45,0
ORD002158,2,1,1.86,2
ORD002159,0,1,1.8,0
ORD002160,1,1,2.53,1
ORD002161,0,1,6.86,0
ORD002162,0,2,5.24,1
ORD002163,0,2,3.97,1
ORD002164,2,1,4.69,2
ORD002165,3,2,2.34,4
ORD002166,1,1,2.47,1
ORD002167,0,0,1.64,0
ORD002168,1,2,2.81,2
ORD002169,1,1,0.91,1
ORD002170,3,1,1.73,3
ORD002171,2,1,4.32,2
ORD002172,2,0,4.57,1
ORD002173,2,3,2.13,4
ORD002174,1,1,4.88,1
ORD002175,2,0,10.62,1
ORD002176,1,0,7.05,0
ORD002177,1,0,2.71,0
ORD002178,0,1,3.16,0
ORD002179,0,0,1.44,0
ORD002180,1,0,3.43,0
ORD002181,3,1,7.43,3
ORD002182,0,1,1.17,0
ORD002183,0,0,0.93,0
ORD002184,2,2,3.35,3
ORD002185,0,0,2.03,0
ORD002186,0,0,6.08,0
ORD002187,1,0,1.92,0
ORD002188,1,1,3.7,1
ORD002189,2,0,6.43,1
ORD002190,1,2,2.24,2
ORD002191,1,1,4.68,1
ORD002192,0,0,5.19,0
ORD002193,1,0,3.92,0
ORD002194,3,0,4.56,2
ORD002195,3,0,3.7,2
ORD002196,1,1,2.43,1
ORD002197,1,0,3.27,0
ORD002198,2,1,4.27,2
ORD002199,4,2,1.45,5
ORD002200,1,3,2.26,3
ORD002201,3,1,3.88,3
ORD002202,3,0,4.96,2
ORD002203,0,1,1.58,0
ORD002204,0,0,7.16,0
ORD002205,0,0,3.47,0
ORD002206,1,0,1.42,0
ORD002207,0,2,18.69,1
ORD002208,1,0,2.17,0
ORD002209,3,1,2.88,3
ORD002210,2,0,1.75,1
ORD002211,4,1,4.09,4
ORD002212,0,0,5.33,0
ORD002213,4,0,6.69,3
ORD002214,1,1,2.29,1
ORD002215,3,0,1.86,2
ORD002216,1,1,1.19,1
ORD002217,1,2,7.47,2
ORD002218,0,0,7.88,0
ORD002219,2,2,9.98,3
ORD002220,2,0,2.42,1
ORD002221,1,1,4.03,1
ORD002222,2,0,3.84,1
ORD002223,2,1,8.83,2
ORD002224,0,0,4.68,0
ORD002225,0,1,5.04,0
ORD002226,0,1,3.77,0
ORD002227,1,0,2.43,0
ORD002228,0,0,9.37,0
ORD002229,0,0,1.63,0
ORD002230,0,0,3.66,0
ORD002231,0,1,2.74,0
ORD002232,1,0,2.73,0
ORD002233,1,1,4.52,1
ORD002234,3,0,1.95,2
ORD002235,1,0,1.04,0
ORD002236,1,0,2.33,0
ORD002237,0,2,3.4,1
ORD002238,5,2,1.67,6
ORD002239,1,0,2.56,0
ORD002240,0,0,7.46,0
ORD002241,4,0,1.35,3
ORD002242,0,1,5.19,0
ORD002243,1,0,2.04,0
ORD002244,0,1,3.04,0
ORD002245,1,1,4.61,1
ORD002246,0,2,1.6,1
ORD002247,1,0,0.86,0
ORD002248,1,0,1.65,0
ORD002249,2,0,3.55,1
ORD002250,3,3,5.29,5
ORD002251,1,1,3.63,1
ORD002252,3,1,3.58,3
ORD002253,1,3,2.04,3
ORD002254,1,0,1.49,0
ORD002255,0,1,3.55,0
ORD002256,2,0,7.01,1
ORD002257,0,0,1.18,0
ORD002258,2,0,2.88,1
ORD002259,0,1,3.26,0
ORD002260,0,0,2.7,0
ORD002261,0,3,1.87,2
ORD002262,0,0,3.87,0
ORD002263,1,0,2.41,0
ORD002264,2,0,1.38,1
ORD002265,1,2,2.75,2
ORD002266,1,0,4.03,0
ORD002267,0,0,4.78,0
ORD002268,0,1,5.74,0
ORD002269,1,0,7.85,0
ORD002270,1,0,4.09,0
ORD002271,0,0,2.86,0
ORD002272,0,0,1.83,0
ORD002273,2,0,2.44,1
ORD002274,0,2,3.09,1
ORD002275,1,1,4.08,1
ORD002276,2,0,2.88,1
ORD002277,3,1,2.49,3
ORD002278,1,1,5.73,1
ORD002279,1,0,1.98,0
ORD002280,0,0,1.3,0
ORD002281,1,1,11.44,1
ORD002282,0,0,1.19,0
ORD002283,0,0,9.11,0
ORD002284,0,0,4.58,0
ORD002285,1,0,1.32,0
ORD002286,2,0,3.01,1
ORD002287,0,1,6.19,0
ORD002288,1,0,1.77,0
ORD002289,2,0,2.08,1
ORD002290,1,0,1.91,0
ORD002291,2,0,1.6,1
ORD002292,0,0,1.69,0
ORD002293,0,1,2.43,0
ORD002294,1,0,4.02,0
ORD002295,0,1,3.8,0
ORD002296,1,0,2.45,0
ORD002297,1,1,1.57,1
ORD002298,0,0,3.78,0
ORD002299,1,1,4.01,1
ORD002300,1,2,3.44,2
ORD002301,1,0,2.94,0
ORD002302,0,2,3.81,1
ORD002303,2,0,2.41,1
ORD002304,1,0,5.29,0
ORD002305,5,0,2.17,4
ORD002306,1,2,1.6,2
ORD002307,0,1,2.12,0
ORD002308,0,0,2.47,0
ORD002309,1,0,7.72,0
ORD002310,1,1,5.74,1
ORD002311,0,0,8.9,0
ORD002312,1,1,1.65,1
ORD002313,1,0,2.08,0
ORD002314,1,2,1.9,2
ORD002315,1,0,4.92,0
ORD002316,1,2,5.61,2
ORD002317,2,0,3.79,1
ORD002318,0,0,1.58,0
ORD002319,1,0,1.92,0
ORD002320,1,0,1.69,0
ORD002321,0,0,7.1,0
ORD002322,1,0,3.94,0
ORD002323,1,1,3.25,1
ORD002324,0,0,1.53,0
ORD002325,0,0,2.49,0
ORD002326,1,2,7.19,2
ORD002327,3,0,11.05,2
ORD002328,0,0,5.39,0
ORD002329,1,0,2.66,0
ORD002330,1,2,4.79,2
ORD002331,1,2,2.97,2
ORD002332,0,1,4.03,0
ORD002333,1,0,1.05,0
ORD002334,0,0,1.95,0
ORD002335,2,0,3.81,1
ORD002336,0,0,2.73,0
ORD002337,1,0,5.52,0
ORD002338,0,0,1.63,0
ORD002339,1,0,2.72,0
ORD002340,2,0,0.95,1
ORD002341,0,0,3.49,0
ORD002342,0,2,3.92,1
ORD002343,3,0,4.33,2
ORD002344,0,2,1.11,1
ORD002345,2,1,1.87,2
ORD002346,0,1,6.69,0
ORD002347,2,1,1.31,2
ORD002348,0,1,2.51,0
ORD002349,1,0,6.52,0
ORD002350,0,0,2.37,0
ORD002351,0,0,1.85,0
ORD002352,1,0,2.6,0
ORD002353,1,0,2.96,0
ORD002354,0,1,2.82,0
ORD002355,0,1,3.09,0
ORD002356,0,0,5.71,0
ORD002357,1,2,5.12,2
ORD002358,0,0,7.68,0
ORD002359,0,1,1.35,0
ORD002360,1,2,5.61,2
ORD002361,0,1,2.69,0
ORD002362,0,0,4.94,0
ORD002363,0,1,1.86,0
ORD002364,0,1,4.16,0
ORD002365,0,0,5.06,0
ORD002366,1,2,3.13,2
ORD002367,3,0,1.77,2
ORD002368,0,1,1.81,0
ORD002369,0,0,2.9,0
ORD002370,1,1,2.53,1
ORD002371,1,2,3.25,2
ORD002372,0,0,4.64,0
ORD002373,1,1,3.15,1
ORD002374,1,1,2.89,1
ORD002375,2,1,7.23,2
ORD002376,0,0,1.93,0
ORD002377,1,1,1.49,1
ORD002378,4,0,3.17,3
ORD002379,1,0,4.23,0
ORD002380,2,0,4.03,1
ORD002381,0,2,10.28,1
ORD002382,1,2,3.85,2
ORD002383,2,1,3.68,2
ORD002384,0,0,1.39,0
ORD002385,0,0,1.79,0
ORD002386,3,0,3.89,2
ORD002387,3,0,1.42,2
ORD002388,1,0,2.89,0
ORD002389,1,0,3.22,0
ORD002390,1,1,1.02,1
ORD002391,0,0,3.63,0
ORD002392,1,0,4.1,0
ORD002393,0,0,1.35,0
ORD002394,2,1,2.34,2
ORD002395,1,0,9.35,0
ORD002396,1,1,9.85,1
ORD002397,0,2,4.6,1
ORD002398,0,1,3.22,0
ORD002399,2,0,3.35,1
ORD002400,5,1,4.61,5
ORD002401,0,2,1.87,1
ORD002402,2,0,5.57,1
ORD002403,0,0,6.62,0
ORD002404,0,0,1.44,0
ORD002405,0,0,2.51,0
ORD002406,0,0,6.79,0
ORD002407,0,1,0.84,0
ORD002408,1,0,6.49,0
ORD002409,1,1,5.65,1
ORD002410,0,0,3.32,0
ORD002411,0,0,3.79,0
ORD002412,3,2,4.6,4
ORD002413,1,1,4.28,1
ORD002414,3,3,2.97,5
ORD002415,1,0,2.79,0
ORD002416,1,1,7.79,1
ORD002417,1,0,5.32,0
ORD002418,0,0,3.87,0
ORD002419,1,1,1.21,1
ORD002420,1,0,3.02,0
ORD002421,1,2,3.4,2
ORD002422,3,0,15.96,2
ORD002423,2,0,4.2,1
ORD002424,1,0,5.69,0
ORD002425,1,0,2.75,0
ORD002426,0,2,1.41,1
ORD002427,1,0,2.35,0
ORD002428,3,0,1.67,2
ORD002429,1,0,0.54,0
ORD002430,2,1,1.66,2
ORD002431,2,0,3.89,1
ORD002432,0,1,6.98,0
ORD002433,1,0,2.28,0
ORD002434,1,0,3.93,0
ORD002435,1,0,3.0,0
ORD002436,2,1,2.19,2
ORD002437,0,0,5.57,0
ORD002438,1,1,1.74,1
ORD002439,0,1,3.72,0
ORD002440,1,1,1.82,1
ORD002441,1,0,1.79,0
ORD002442,0,1,2.53,0
ORD002443,0,0,2.01,0
ORD002444,2,0,2.84,1
ORD002445,1,0,7.34,0
ORD002446,0,0,2.38,0
ORD002447,0,0,2.13,0
ORD002448,0,0,4.06,0
ORD002449,1,0,2.76,0
ORD002450,0,0,4.39,0
ORD002451,1,1,4.48,1
ORD002452,0,3,3.42,2
ORD002453,3,1,9.66,3
ORD002454,1,0,4.03,0
ORD002455,2,0,2.14,1
ORD002456,0,1,3.07,0
ORD002457,1,2,0.95,2
ORD002458,1,0,5.15,0
ORD002459,1,0,16.87,0
ORD002460,1,0,3.37,0
ORD002461,2,0,2.07,1
ORD002462,1,0,6.25,0
ORD002463,1,0,1.85,0
ORD002464,3,1,1.04,3
ORD002465,0,1,2.11,0
ORD002466,1,0,3.8,0
ORD002467,3,0,1.22,2
ORD002468,4,2,1.3,5
ORD002469,2,1,2.64,2
ORD002470,0,1,3.27,0
ORD002471,0,1,11.65,0
ORD002472,1,3,1.12,3
ORD002473,2,0,2.95,1
ORD002474,1,0,9.67,0
ORD002475,3,2,2.6,4
ORD002476,1,1,5.03,1
ORD002477,3,2,1.36,4
ORD002478,2,0,0.95,1
ORD002479,2,1,2.16,2
ORD002480,2,0,2.49,1
ORD002481,1,0,2.25,0
ORD002482,1,0,9.3,0
ORD002483,1,0,1.84,0
ORD002484,0,0,0.96,0
ORD002485,1,1,4.12,1
ORD002486,0,1,3.5,0
ORD002487,1,0,3.63,0
ORD002488,0,0,5.64,0
ORD002489,1,0,1.97,0
ORD002490,1,1,12.23,1
ORD002491,1,0,3.44,0
ORD002492,0,0,3.05,0
ORD002493,1,1,2.85,1
ORD002494,0,0,2.39,0
ORD002495,3,0,1.48,2
ORD002496,1,2,1.46,2
ORD002497,4,0,3.24,3
ORD002498,2,0,11.02,1
ORD002499,2,0,2.82,1
ORD002500,1,0,4.9,0
ORD002501,5,1,2.76,5
ORD002502,1,0,2.71,0
ORD002503,0,1,1.84,0
ORD002504,0,2,5.08,1
ORD002505,1,0,2.19,0
ORD002506,1,0,4.5,0
ORD002507,0,0,4.88,0
ORD002508,2,0,4.52,1
ORD002509,0,0,5.46,0
ORD002510,1,0,4.6,0
ORD002511,2,0,7.04,1
ORD002512,0,1,2.64,0
ORD002513,2,0,5.77,1
ORD002514,3,0,1.83,2
ORD002515,2,0,2.16,1
ORD002516,2,0,1.79,1
ORD002517,0,2,2.2,1
ORD002518,2,1,2.55,2
ORD002519,0,1,3.48,0
ORD002520,1,0,1.56,0
ORD002521,2,0,2.55,1
ORD002522,2,0,7.16,1
ORD002523,1,2,1.12,2
ORD002524,3,0,4.76,2
ORD002525,2,0,6.19,1
ORD002526,2,0,9.86,1
ORD002527,1,0,1.75,0
ORD002528,2,0,6.05,1
ORD002529,1,1,6.96,1
ORD002530,1,0,1.58,0
ORD002531,2,0,2.09,1
ORD002532,1,1,7.14,1
ORD002533,0,1,3.69,0
ORD002534,0,1,3.18,0
ORD002535,0,0,6.22,0
ORD002536,0,0,5.72,0
ORD002537,1,1,6.15,1
ORD002538,1,0,3.79,0
ORD002539,0,0,2.18,0
ORD002540,2,0,3.44,1
ORD002541,0,0,9.34,0
ORD002542,0,1,10.84,0
ORD002543,1,1,2.73,1
ORD002544,1,1,3.79,1
ORD002545,1,1,0.7,1
ORD002546,0,1,2.29,0
ORD002547,1,1,6.19,1
ORD002548,0,0,2.19,0
ORD002549,0,1,3.42,0
ORD002550,0,1,1.79,0
ORD002551,0,0,1.44,0
ORD002552,0,1,3.51,0
ORD002553,2,0,2.48,1
ORD002554,5,0,3.51,4
ORD002555,0,0,2.14,0
ORD002556,2,0,6.96,1
ORD002557,3,0,2.3,2
ORD002558,0,0,2.52,0
ORD002559,1,1,1.26,1
ORD002560,1,1,2.02,1
ORD002561,0,0,10.26,0
ORD002562,1,1,1.11,1
ORD002563,0,0,2.75,0
ORD002564,1,1,2.12,1
ORD002565,0,0,1.06,0
ORD002566,3,2,0.85,4
ORD002567,1,0,2.92,0
ORD002568,0,2,3.63,1
ORD002569,1,0,3.03,0
ORD002570,2,1,4.77,2
ORD002571,0,1,2.58,0
ORD002572,1,0,2.13,0
ORD002573,2,0,3.03,1
ORD002574,0,0,2.37,0
ORD002575,0,1,2.4,0
ORD002576,1,0,1.79,0
ORD002577,1,2,2.22,2
ORD002578,1,1,5.28,1
ORD002579,2,0,6.66,1
ORD002580,0,1,3.82,0
ORD002581,0,0,6.81,0
ORD002582,0,1,6.75,0
ORD002583,1,1,4.67,1
ORD002584,3,0,2.82,2
ORD002585,0,1,3.73,0
ORD002586,0,0,2.36,0
ORD002587,3,1,2.11,3
ORD002588,2,1,3.94,2
ORD002589,2,0,12.18,1
ORD002590,0,2,1.43,1
ORD002591,0,1,2.22,0
ORD002592,1,0,1.18,0
ORD002593,1,0,2.75,0
ORD002594,1,2,2.12,2
ORD002595,1,1,1.47,1
ORD002596,0,0,0.94,0
ORD002597,1,0,1.89,0
ORD002598,1,0,2.22,0
ORD002599,2,1,2.87,2
ORD002600,0,1,2.62,0
ORD002601,1,1,3.9,1
ORD002602,2,2,5.31,3
ORD002603,1,1,2.52,1
ORD002604,1,1,1.58,1
ORD002605,1,2,2.58,2
ORD002606,0,1,1.25,0
ORD002607,1,0,3.52,0
ORD002608,0,1,3.3,0
ORD002609,2,0,6.58,1
ORD002610,2,0,1.99,1
ORD002611,2,0,2.67,1
ORD002612,1,3,4.76,3
ORD002613,1,1,2.33,1
ORD002614,2,0,5.69,1
ORD002615,0,1,4.51,0
ORD002616,1,2,2.54,2
ORD002617,0,0,5.25,0
